CustomerID,Recency,Frequency,Monetary,PurchaseProbability,Segment
13808.0,4,2,723.1,0.439974908827975,  Needs Nurturing
17781.0,69,2,188.02,0.4399429251846794,  Needs Nurturing
14620.0,116,2,412.78000000000003,0.4399086890432836,  Needs Nurturing
17158.0,143,2,698.55,0.4398236846520278,  Needs Nurturing
14512.0,98,2,275.28,0.4397685019480431,  Needs Nurturing
13949.0,5,1,537.9,0.4397452844862474,  Needs Nurturing
13405.0,114,2,557.45,0.4397019254752008,  Needs Nurturing
15480.0,26,1,905.5,0.43968749027768556,  Needs Nurturing
14491.0,85,2,340.93,0.43946087836468467,  Needs Nurturing
14419.0,163,2,307.56,0.4387071854571587,  Needs Nurturing
12393.0,156,3,1061.1000000000001,0.4386810547611014,  Needs Nurturing
12405.0,59,1,1710.39,0.43866098348130284,  Needs Nurturing
15648.0,114,2,657.35,0.4381301961805626,  Needs Nurturing
12654.0,108,3,337.75,0.43793999595846167,  Needs Nurturing
13079.0,1,2,59.5,0.4377295953929386,  Needs Nurturing
16838.0,107,2,588.85,0.43751158912161797,  Needs Nurturing
15852.0,97,2,160.71,0.4374226552618643,  Needs Nurturing
16902.0,26,1,1706.88,0.43721659760452575,  Needs Nurturing
15045.0,62,2,735.66,0.43716798994598743,  Needs Nurturing
15920.0,64,4,167.5,0.4368280732544793,  Needs Nurturing
16593.0,100,2,255.5,0.43678832355719116,  Needs Nurturing
12381.0,30,1,1268.74,0.436527720133931,  Needs Nurturing
12891.0,96,3,331.0,0.43635591441140037,  Needs Nurturing
12450.0,66,2,197.88,0.43626407863042127,  Needs Nurturing
16647.0,80,2,214.06,0.43585120520690285,  Needs Nurturing
12556.0,61,1,312.9,0.4355740819974215,  Needs Nurturing
13754.0,62,2,282.59999999999997,0.4353800360178173,  Needs Nurturing
14798.0,54,2,97.4,0.4348948608667867,  Needs Nurturing
13217.0,32,3,533.98,0.4348735247726304,  Needs Nurturing
17969.0,76,2,228.2,0.43484340218036954,  Needs Nurturing
14387.0,19,1,440.76,0.4342144970737401,  Needs Nurturing
18078.0,127,2,336.13,0.4337363784589424,  Needs Nurturing
16034.0,106,3,437.7,0.4326977429008102,  Needs Nurturing
17002.0,126,2,993.52,0.43259461672808375,  Needs Nurturing
15092.0,125,2,457.81,0.43223487619449746,  Needs Nurturing
18064.0,43,2,814.0,0.4322086179836469,  Needs Nurturing
17374.0,129,2,495.77,0.43167497787707965,  Needs Nurturing
16730.0,145,2,480.94,0.43147417992814147,  Needs Nurturing
17796.0,224,3,622.0,0.43108466453520544,  Needs Nurturing
16872.0,15,2,464.68000000000006,0.4309992018173451,  Needs Nurturing
17361.0,96,2,263.92,0.4305629921856135,  Needs Nurturing
14050.0,16,1,485.98,0.43055689324709734,  Needs Nurturing
12808.0,95,2,281.35,0.4305058383639472,  Needs Nurturing
14002.0,44,2,529.73,0.4303339504154743,  Needs Nurturing
13719.0,115,2,338.74,0.43032168891967476,  Needs Nurturing
17633.0,13,2,648.61,0.4299850860542244,  Needs Nurturing
15246.0,148,2,514.15,0.42989267000628134,  Needs Nurturing
13606.0,153,2,250.42,0.42974854798674594,  Needs Nurturing
16639.0,117,2,471.15000000000003,0.42950016837579574,  Needs Nurturing
13856.0,79,3,388.5,0.4290504147923028,  Needs Nurturing
14552.0,62,1,165.07,0.4286856993995157,  Needs Nurturing
15041.0,80,1,180.35,0.4286582660163988,  Needs Nurturing
12997.0,146,2,608.47,0.42840467708060914,  Needs Nurturing
17024.0,9,2,56.25,0.42800652154276886,  Needs Nurturing
16674.0,8,1,122.2,0.42786589455473417,  Needs Nurturing
18142.0,67,2,1019.52,0.42785276100342007,  Needs Nurturing
14277.0,122,1,1637.43,0.42777026489738756,  Needs Nurturing
17298.0,11,2,498.42,0.4271962206384521,  Needs Nurturing
15136.0,6,1,582.9,0.42718505892751196,  Needs Nurturing
17990.0,147,3,630.84,0.4270141824394496,  Needs Nurturing
15456.0,193,3,447.22,0.4266972885775396,  Needs Nurturing
13487.0,123,2,408.8,0.4263792590456824,  Needs Nurturing
12352.0,172,5,1561.81,0.425819466189093,  Needs Nurturing
16200.0,74,1,550.57,0.42576223103394323,  Needs Nurturing
14670.0,190,2,411.53,0.4256582736719851,  Needs Nurturing
12885.0,34,1,645.35,0.42539852040457704,  Needs Nurturing
16832.0,94,3,199.15,0.42522876875694976,  Needs Nurturing
13583.0,66,1,781.03,0.42513415343354527,  Needs Nurturing
12526.0,4,1,520.3,0.42491808671482045,  Needs Nurturing
18180.0,47,2,601.85,0.4247954282902829,  Needs Nurturing
14452.0,4,1,127.37,0.4244213843077248,  Needs Nurturing
12453.0,44,1,707.09,0.4241909678364453,  Needs Nurturing
13495.0,142,3,1072.43,0.4241774251509703,  Needs Nurturing
16869.0,76,2,387.68,0.42396667230505264,  Needs Nurturing
13823.0,2,1,650.42,0.4239210642366322,  Needs Nurturing
12364.0,22,1,623.92,0.4237938166988384,  Needs Nurturing
15267.0,66,2,1407.76,0.42370790864287633,  Needs Nurturing
13531.0,115,2,483.8,0.4235726942899867,  Needs Nurturing
13848.0,2,3,1255.0,0.4235344511337994,  Needs Nurturing
14053.0,34,2,260.25,0.42350131984258516,  Needs Nurturing
18190.0,102,2,284.46000000000004,0.4227467145912845,  Needs Nurturing
14420.0,9,1,387.52,0.42246093022967857,  Needs Nurturing
13479.0,111,2,300.95,0.422458330515879,  Needs Nurturing
16820.0,6,1,497.61,0.4224370844623699,  Needs Nurturing
12418.0,23,1,668.58,0.42234173199905517,  Needs Nurturing
13244.0,3,1,121.74000000000001,0.4222185860466069,  Needs Nurturing
16009.0,70,1,462.19,0.4222175094678621,  Needs Nurturing
13652.0,167,2,638.24,0.42218337497324054,  Needs Nurturing
14076.0,39,1,122.47,0.4220732909225064,  Needs Nurturing
16400.0,5,1,303.93,0.4218121731949373,  Needs Nurturing
17889.0,122,2,203.87,0.4216075413754953,  Needs Nurturing
12716.0,43,1,677.9,0.42142852015305526,  Needs Nurturing
17358.0,213,2,365.85,0.42130438478736904,  Needs Nurturing
17062.0,224,4,538.37,0.42091122595755126,  Needs Nurturing
17409.0,95,2,771.85,0.42085433088911534,  Needs Nurturing
16833.0,170,3,671.29,0.42073236389908103,  Needs Nurturing
13811.0,94,3,814.5,0.4202279614581753,  Needs Nurturing
17267.0,37,2,317.62,0.4200057107663927,  Needs Nurturing
13388.0,41,2,677.1,0.41992896420160936,  Needs Nurturing
16222.0,228,1,846.72,0.4199109666064471,  Needs Nurturing
17854.0,95,2,311.26,0.4195981183310286,  Needs Nurturing
17362.0,149,2,312.23,0.4193087288256914,  Needs Nurturing
15506.0,49,1,209.35,0.41925411425359166,  Needs Nurturing
12413.0,146,2,563.9,0.4192396177376951,  Needs Nurturing
17984.0,55,1,152.68,0.4190688039824077,  Needs Nurturing
12739.0,9,1,975.54,0.41863669316206725,  Needs Nurturing
12513.0,23,1,612.29,0.41812916415210205,  Needs Nurturing
16554.0,132,2,314.11,0.4179944255316458,  Needs Nurturing
13730.0,46,2,752.6,0.41787534739881216,  Needs Nurturing
15512.0,66,2,121.0,0.4177768013198523,  Needs Nurturing
17514.0,38,1,208.65,0.417709630382784,  Needs Nurturing
13592.0,116,3,205.51,0.41686017369505673,  Needs Nurturing
14779.0,191,3,386.15,0.41671646007873736,  Needs Nurturing
15081.0,118,2,248.05,0.41621525196360154,  Needs Nurturing
18218.0,121,2,662.08,0.41609463404885494,  Needs Nurturing
13837.0,122,2,271.24,0.4160772994390163,  Needs Nurturing
14631.0,145,2,630.08,0.41597155285729326,  Needs Nurturing
14377.0,101,2,617.05,0.41579604149247046,  Needs Nurturing
18200.0,16,1,163.8,0.4153584432593927,  Needs Nurturing
14067.0,7,1,224.67,0.41530218361839427,  Needs Nurturing
14459.0,65,1,1837.92,0.41527180225181676,  Needs Nurturing
17446.0,87,2,120.9,0.41516152591208494,  Needs Nurturing
12438.0,50,1,890.0699999999999,0.4150719268650744,  Needs Nurturing
14708.0,64,2,701.1800000000001,0.41498306605595137,  Needs Nurturing
15841.0,128,2,613.26,0.4149619343619076,  Needs Nurturing
15589.0,166,3,478.53000000000003,0.41460144397407067,  Needs Nurturing
14501.0,94,2,251.21,0.4144892977914353,  Needs Nurturing
15652.0,1,1,337.74,0.41445828685875724,  Needs Nurturing
17035.0,156,2,433.53000000000003,0.4143898492419297,  Needs Nurturing
14001.0,143,2,1309.14,0.4143774586761878,  Needs Nurturing
16389.0,115,2,670.17,0.41435902923582413,  Needs Nurturing
16603.0,1,1,296.62,0.41428871077948276,  Needs Nurturing
16734.0,24,2,306.15999999999997,0.41415531576322306,  Needs Nurturing
13210.0,4,1,353.48,0.413920581737997,  Needs Nurturing
13499.0,135,2,463.79,0.41390290876592245,  Needs Nurturing
15706.0,26,1,450.05,0.41364844265982725,  Needs Nurturing
17440.0,67,3,186.42000000000002,0.4135814839054823,  Needs Nurturing
17004.0,3,1,1006.4,0.413511303391722,  Needs Nurturing
14428.0,150,2,330.62,0.41297497462008204,  Needs Nurturing
12872.0,237,2,599.97,0.412925870801531,  Needs Nurturing
13355.0,32,1,674.7,0.4126630219381905,  Needs Nurturing
13115.0,94,1,878.55,0.41263211684968515,  Needs Nurturing
17392.0,217,2,457.91,0.411919467972345,  Needs Nurturing
12811.0,171,3,514.85,0.4114552978803435,  Needs Nurturing
15724.0,111,2,218.25,0.4110261042716306,  Needs Nurturing
15181.0,85,2,434.99999999999994,0.41078648289503544,  Needs Nurturing
15541.0,24,1,85.13000000000001,0.4103141736403468,  Needs Nurturing
15076.0,83,1,880.85,0.4097353731989541,  Needs Nurturing
12689.0,38,1,511.03,0.4094967855386206,  Needs Nurturing
13726.0,11,1,292.68,0.4094839044941521,  Needs Nurturing
15894.0,163,2,263.55,0.40936530653801134,  Needs Nurturing
16109.0,129,2,611.88,0.40922446437724047,  Needs Nurturing
16278.0,10,1,566.38,0.4091661112947257,  Needs Nurturing
15795.0,60,1,610.01,0.40908744262087426,  Needs Nurturing
17481.0,4,1,260.63,0.4089093194493718,  Needs Nurturing
14105.0,149,1,1266.23,0.40875521356737443,  Needs Nurturing
13563.0,50,1,310.88,0.4083882574620352,  Needs Nurturing
16226.0,113,3,255.12,0.40811022222381216,  Needs Nurturing
18027.0,9,1,115.31,0.40807473404783257,  Needs Nurturing
13155.0,237,2,569.2,0.40715351624926366,  Needs Nurturing
12794.0,9,1,317.0,0.40712923827264846,  Needs Nurturing
13368.0,167,2,623.4,0.4071230203570679,  Needs Nurturing
12582.0,149,2,511.36,0.40707474907915303,  Needs Nurturing
17405.0,60,1,393.31,0.40681382772019287,  Needs Nurturing
17451.0,16,1,346.01,0.4067376024010769,  Needs Nurturing
13224.0,61,1,1212.26,0.40643363027303675,  Needs Nurturing
18222.0,3,1,443.0,0.40620539913790527,  Needs Nurturing
12729.0,24,1,453.01,0.40590361263309216,  Needs Nurturing
14375.0,95,1,257.68,0.40589881926910765,  Needs Nurturing
16272.0,27,1,411.7,0.40584635201871544,  Needs Nurturing
13539.0,150,2,315.65,0.4057833515404763,  Needs Nurturing
15732.0,122,2,294.12,0.4057119038301454,  Needs Nurturing
12832.0,8,1,267.8,0.4054665178906844,  Needs Nurturing
12644.0,40,1,477.91,0.4052990657504194,  Needs Nurturing
13357.0,167,1,609.95,0.4051907195409206,  Needs Nurturing
12406.0,94,1,1621.25,0.405053984468256,  Needs Nurturing
15036.0,87,2,245.69,0.4049415565083851,  Needs Nurturing
12547.0,108,2,207.79999999999998,0.40478632238766443,  Needs Nurturing
13016.0,33,1,425.25,0.40476664843083887,  Needs Nurturing
15467.0,55,2,402.56,0.4047347787750957,  Needs Nurturing
17946.0,143,2,149.57999999999998,0.40469300583364703,  Needs Nurturing
12432.0,80,3,4016.66,0.4045145510493569,  Needs Nurturing
13555.0,112,2,1590.05,0.40421576574801416,  Needs Nurturing
12642.0,18,1,366.45,0.40405567129113007,  Needs Nurturing
16378.0,157,3,362.95,0.4037641115751768,  Needs Nurturing
14446.0,157,1,303.04,0.4037617991361435,  Needs Nurturing
12521.0,53,1,599.68,0.40376064919748367,  Needs Nurturing
17033.0,124,2,608.1,0.40328268484489344,  Needs Nurturing
15215.0,7,1,300.04,0.4032364557812002,  Needs Nurturing
17637.0,25,1,338.95,0.4032311198264717,  Needs Nurturing
14920.0,123,2,977.77,0.4030154712590865,  Needs Nurturing
17360.0,94,1,330.95,0.40298447999518106,  Needs Nurturing
13812.0,15,1,278.74,0.40263082443093523,  Needs Nurturing
16447.0,46,1,259.01,0.4024333516630876,  Needs Nurturing
14609.0,53,3,486.36,0.4024292679533974,  Needs Nurturing
15791.0,114,1,1223.24,0.40236898491508816,  Needs Nurturing
13236.0,17,1,439.23,0.4023466940062131,  Needs Nurturing
13045.0,9,1,305.28000000000003,0.4022770688219363,  Needs Nurturing
18261.0,6,1,224.8,0.40223210202958654,  Needs Nurturing
17597.0,124,1,2044.3700000000001,0.40218608218103497,  Needs Nurturing
13291.0,66,1,361.11,0.40165724124828484,  Needs Nurturing
17736.0,23,1,307.49,0.4013951517423355,  Needs Nurturing
15026.0,150,2,230.78,0.4013658157009157,  Needs Nurturing
13946.0,112,2,485.96999999999997,0.4012101962730078,  Needs Nurturing
14220.0,157,2,632.4,0.4011628061447,  Needs Nurturing
13929.0,79,2,842.65,0.4011310292563039,  Needs Nurturing
12990.0,95,2,263.9,0.4008241010092891,  Needs Nurturing
12715.0,16,1,353.86,0.40080903842576154,  Needs Nurturing
18149.0,126,2,549.68,0.4002602926699784,  Needs Nurturing
13339.0,111,1,860.12,0.4001779514365174,  Needs Nurturing
12635.0,65,1,683.64,0.3997021937500022,  At Risk / Churned
17616.0,84,3,571.1999999999999,0.3995858034008697,  At Risk / Churned
14616.0,153,3,406.08000000000004,0.3994242447406859,  At Risk / Churned
12991.0,22,1,303.56,0.39927130530917293,  At Risk / Churned
13889.0,3,1,416.90000000000003,0.3992616298218586,  At Risk / Churned
17912.0,220,5,311.01,0.39913863490692214,  At Risk / Churned
18071.0,168,2,453.0,0.398996708938391,  At Risk / Churned
15587.0,53,2,456.84,0.39894099346948414,  At Risk / Churned
16201.0,20,1,303.8,0.3988823633254653,  At Risk / Churned
13029.0,49,2,773.1999999999999,0.3988697421203783,  At Risk / Churned
17779.0,54,1,323.09,0.3985618271326618,  At Risk / Churned
13243.0,113,1,600.07,0.39838871991873687,  At Risk / Churned
14108.0,12,1,291.33,0.3983798602803484,  At Risk / Churned
16330.0,22,2,48.96,0.3982475237485207,  At Risk / Churned
17223.0,220,2,426.79,0.39823213531604434,  At Risk / Churned
15057.0,185,2,1489.5,0.39810576866149483,  At Risk / Churned
17660.0,51,1,196.0,0.3978288218756078,  At Risk / Churned
17935.0,48,2,145.79,0.39781201759261287,  At Risk / Churned
16952.0,19,2,167.61,0.3977355343172489,  At Risk / Churned
12844.0,40,1,174.88,0.39762640797780996,  At Risk / Churned
16957.0,149,2,416.64,0.39758805960240473,  At Risk / Churned
14682.0,98,2,52.0,0.3975798083181347,  At Risk / Churned
14141.0,15,1,285.16,0.39747995572098704,  At Risk / Churned
14593.0,109,2,339.59,0.39737614713509556,  At Risk / Churned
16217.0,145,2,304.25,0.3971551404610516,  At Risk / Churned
14921.0,111,1,903.01,0.3971504376496286,  At Risk / Churned
14242.0,145,2,280.55,0.3970538300027399,  At Risk / Churned
13441.0,2,1,296.64,0.39668887028884264,  At Risk / Churned
13116.0,48,1,501.14,0.3964643059523069,  At Risk / Churned
15307.0,6,1,205.3,0.39645884873710063,  At Risk / Churned
17962.0,52,1,102.83,0.39632342874226545,  At Risk / Churned
13649.0,167,2,346.6,0.39621392792989335,  At Risk / Churned
13959.0,191,2,337.44,0.39606444054856316,  At Risk / Churned
13223.0,110,2,163.20000000000002,0.3959888276620891,  At Risk / Churned
18121.0,59,2,673.1,0.39557245802709723,  At Risk / Churned
14418.0,18,1,150.44,0.39543587769085564,  At Risk / Churned
12424.0,73,2,1760.96,0.3952233443402408,  At Risk / Churned
15205.0,37,1,476.29999999999995,0.3952108678287696,  At Risk / Churned
14824.0,1,1,441.91,0.39514402534614496,  At Risk / Churned
16221.0,186,2,315.37,0.3948165041229201,  At Risk / Churned
16882.0,149,2,215.70000000000002,0.3947830237527081,  At Risk / Churned
15746.0,44,1,196.88,0.39475379801264343,  At Risk / Churned
13411.0,17,1,213.55,0.3946983234580991,  At Risk / Churned
15123.0,116,1,1069.47,0.39452654037023344,  At Risk / Churned
16761.0,7,1,316.62,0.3943701159583074,  At Risk / Churned
12680.0,23,1,311.78,0.39424553437926974,  At Risk / Churned
16250.0,171,2,389.44,0.39422415047852255,  At Risk / Churned
14451.0,105,1,360.0,0.39417373973203745,  At Risk / Churned
17309.0,5,1,82.75,0.39410978278474823,  At Risk / Churned
12518.0,20,1,324.83,0.3940087717745644,  At Risk / Churned
16968.0,18,1,253.31,0.39389098215541746,  At Risk / Churned
15342.0,40,1,406.09,0.39361006310666874,  At Risk / Churned
15051.0,60,1,377.74,0.393541508227933,  At Risk / Churned
14561.0,72,2,566.99,0.3934144836424353,  At Risk / Churned
16897.0,209,2,289.78,0.3933500742340202,  At Risk / Churned
15507.0,82,1,492.36,0.39333728742731205,  At Risk / Churned
14479.0,164,2,316.25,0.3928313061632935,  At Risk / Churned
14208.0,5,1,151.74,0.39274789077149763,  At Risk / Churned
18167.0,16,1,498.48,0.3926880232211997,  At Risk / Churned
15438.0,41,1,156.57999999999998,0.39262330750192587,  At Risk / Churned
13235.0,122,1,1031.07,0.3926067770296485,  At Risk / Churned
12845.0,177,4,354.09,0.39241889637833766,  At Risk / Churned
16364.0,47,1,347.55,0.39239265557662006,  At Risk / Churned
17573.0,4,1,174.71,0.39231221421573487,  At Risk / Churned
15372.0,47,1,2007.3999999999999,0.3922525487642221,  At Risk / Churned
13500.0,33,1,326.4,0.39223854330407154,  At Risk / Churned
14651.0,121,1,416.32,0.39200486176757005,  At Risk / Churned
17095.0,209,2,543.96,0.3918744302274092,  At Risk / Churned
12436.0,10,1,509.01,0.39178316115287937,  At Risk / Churned
14857.0,58,1,522.52,0.39177841382470846,  At Risk / Churned
15639.0,44,1,425.32,0.3913249094810884,  At Risk / Churned
15850.0,78,1,118.88,0.391185127887968,  At Risk / Churned
13075.0,40,1,919.61,0.3911716412965698,  At Risk / Churned
16121.0,126,1,287.89,0.39105618287608107,  At Risk / Churned
14222.0,87,1,683.17,0.3910521155166019,  At Risk / Churned
13849.0,81,1,593.5799999999999,0.390903156682466,  At Risk / Churned
15149.0,44,1,520.8000000000001,0.39083662409010694,  At Risk / Churned
15139.0,150,2,178.96,0.39076022639876073,  At Risk / Churned
13621.0,27,1,213.85,0.3907482902701189,  At Risk / Churned
13568.0,83,1,192.85,0.3906906933855371,  At Risk / Churned
17194.0,184,2,262.62,0.3897658774167572,  At Risk / Churned
14024.0,32,2,327.7,0.3896874552370059,  At Risk / Churned
13273.0,23,1,138.98,0.38947447036570765,  At Risk / Churned
16600.0,163,2,237.46,0.3893115328058025,  At Risk / Churned
18013.0,65,2,187.29,0.3891296071779981,  At Risk / Churned
12354.0,142,1,1079.4,0.38887672195418505,  At Risk / Churned
12375.0,8,1,230.3,0.38884081319835717,  At Risk / Churned
15263.0,17,1,156.51,0.38876906216348595,  At Risk / Churned
13189.0,25,1,127.0,0.3886333536917992,  At Risk / Churned
14660.0,11,1,128.95,0.3886116880562173,  At Risk / Churned
15608.0,31,1,285.68,0.3884334750121085,  At Risk / Churned
14100.0,48,1,194.9,0.388142150395833,  At Risk / Churned
16641.0,16,1,231.10000000000002,0.3880672094257225,  At Risk / Churned
17797.0,93,1,272.41,0.38795146994217905,  At Risk / Churned
17133.0,100,3,2478.79,0.3879458234607877,  At Risk / Churned
13642.0,126,1,354.8,0.3879207691164419,  At Risk / Churned
14503.0,89,1,597.07,0.3877908621376941,  At Risk / Churned
16147.0,44,1,375.0,0.38767509840532105,  At Risk / Churned
17152.0,105,3,1689.5,0.3874707001027536,  At Risk / Churned
15315.0,26,1,233.54,0.38740857262974077,  At Risk / Churned
14722.0,57,1,187.92000000000002,0.3873205676682784,  At Risk / Churned
14436.0,9,1,89.06,0.38704875672005745,  At Risk / Churned
14009.0,108,2,695.61,0.38688727917119686,  At Risk / Churned
15469.0,30,1,304.3,0.3866836620942952,  At Risk / Churned
14523.0,18,1,241.09,0.386178212248193,  At Risk / Churned
17707.0,95,2,152.4,0.3858412484322078,  At Risk / Churned
15396.0,23,1,288.18,0.38583578732237017,  At Risk / Churned
18099.0,37,1,168.31,0.38583099080958705,  At Risk / Churned
16961.0,26,1,234.17,0.38571422975099967,  At Risk / Churned
15584.0,72,1,154.65,0.3854278900708156,  At Risk / Churned
18265.0,68,1,488.55,0.3853966722482667,  At Risk / Churned
15018.0,163,2,291.34000000000003,0.3853765461339502,  At Risk / Churned
12833.0,55,1,417.38,0.385269103649825,  At Risk / Churned
16305.0,49,1,361.21999999999997,0.3851119530235583,  At Risk / Churned
17830.0,172,2,287.65000000000003,0.38495228514243846,  At Risk / Churned
16292.0,32,1,302.25,0.3848330905032811,  At Risk / Churned
14690.0,62,1,216.71,0.38483219317255546,  At Risk / Churned
15254.0,37,1,300.36,0.3847572619533575,  At Risk / Churned
15120.0,44,1,358.82,0.3845727160732494,  At Risk / Churned
14658.0,27,1,123.14,0.3843228712628342,  At Risk / Churned
17891.0,72,1,203.85999999999999,0.38425211108829893,  At Risk / Churned
13276.0,10,1,137.38,0.3841778931007023,  At Risk / Churned
15891.0,137,1,524.52,0.3841696924479449,  At Risk / Churned
14972.0,38,1,114.77,0.38413660331479793,  At Risk / Churned
12492.0,15,1,126.39000000000001,0.3840671995204897,  At Risk / Churned
13778.0,13,1,178.7,0.38363577578375957,  At Risk / Churned
13023.0,40,1,336.40000000000003,0.38292002238940404,  At Risk / Churned
16552.0,153,2,379.73,0.3828897910594611,  At Risk / Churned
15663.0,16,1,138.14,0.3827621649130177,  At Risk / Churned
15881.0,222,5,501.39000000000004,0.3826427259595477,  At Risk / Churned
13434.0,7,1,72.84,0.3826135213756838,  At Risk / Churned
14649.0,122,2,584.22,0.38259427089826065,  At Risk / Churned
12962.0,23,1,170.54000000000002,0.38219672665199456,  At Risk / Churned
13919.0,32,1,213.15,0.38217154216286486,  At Risk / Churned
13736.0,170,1,357.53,0.3817184078439632,  At Risk / Churned
15776.0,43,1,241.62,0.38166195375226997,  At Risk / Churned
16634.0,133,2,217.9,0.38162576628558,  At Risk / Churned
13833.0,69,1,384.8,0.3812411099505354,  At Risk / Churned
15690.0,11,1,111.0,0.3812156051644627,  At Risk / Churned
14493.0,65,1,611.22,0.3811162380346691,  At Risk / Churned
16555.0,20,1,151.98,0.3811121767648231,  At Risk / Churned
12571.0,32,1,248.35,0.3810842414973196,  At Risk / Churned
15801.0,20,1,137.22,0.3810835124627665,  At Risk / Churned
14400.0,59,1,574.7,0.38091233220516085,  At Risk / Churned
12879.0,2,1,140.5,0.38089417747295445,  At Risk / Churned
13819.0,212,3,1140.35,0.38058090612368833,  At Risk / Churned
14772.0,22,1,139.26,0.3804209905384969,  At Risk / Churned
14154.0,149,2,1345.62,0.38027714691975706,  At Risk / Churned
17183.0,15,1,329.67,0.3799894302026728,  At Risk / Churned
15261.0,45,1,254.82,0.37969006807060046,  At Risk / Churned
12750.0,39,1,275.88,0.37966765064634556,  At Risk / Churned
12641.0,25,1,185.9,0.37938373324333163,  At Risk / Churned
17047.0,115,2,749.4300000000001,0.3793738497926917,  At Risk / Churned
12922.0,71,1,405.38,0.37922985722503155,  At Risk / Churned
16546.0,201,2,787.15,0.3791494610287001,  At Risk / Churned
17892.0,65,1,142.1,0.3790298510657672,  At Risk / Churned
15105.0,45,1,532.98,0.37902290738954025,  At Risk / Churned
12888.0,124,2,354.12,0.3787635514275443,  At Risk / Churned
13718.0,156,2,306.55,0.37875348201710063,  At Risk / Churned
14687.0,17,1,628.38,0.3787032543183729,  At Risk / Churned
16022.0,170,1,628.28,0.3786266708902003,  At Risk / Churned
17899.0,69,1,155.8,0.37844208009396796,  At Risk / Churned
15623.0,51,1,301.03,0.3781243275959603,  At Risk / Churned
14034.0,67,2,473.90999999999997,0.3774203482175014,  At Risk / Churned
17159.0,82,1,528.45,0.3773350912393389,  At Risk / Churned
14301.0,27,1,640.14,0.37730529960409576,  At Risk / Churned
17844.0,17,1,51.559999999999995,0.37721482036126275,  At Risk / Churned
15299.0,74,5,3035.01,0.37701056771750735,  At Risk / Churned
13130.0,4,1,64.0,0.37693798713440096,  At Risk / Churned
14963.0,94,1,294.2,0.3766253636424341,  At Risk / Churned
18122.0,61,1,119.19,0.3765132606949551,  At Risk / Churned
12904.0,82,1,244.69,0.37649036092140925,  At Risk / Churned
13200.0,36,1,319.32,0.3761927941745898,  At Risk / Churned
14314.0,17,1,120.0,0.3759645547435857,  At Risk / Churned
13761.0,90,1,491.71000000000004,0.37591266152628694,  At Risk / Churned
12897.0,115,2,216.5,0.3757888549414947,  At Risk / Churned
13344.0,188,1,1656.15,0.3756713505298504,  At Risk / Churned
12615.0,78,1,634.74,0.3755275585916875,  At Risk / Churned
17584.0,37,1,749.45,0.375481858824115,  At Risk / Churned
13109.0,67,1,369.85,0.3754325149716625,  At Risk / Churned
14937.0,40,1,759.56,0.3751444684738235,  At Risk / Churned
14567.0,40,1,800.76,0.3748703654897189,  At Risk / Churned
13497.0,193,2,348.05,0.37470302755418994,  At Risk / Churned
15839.0,58,1,299.18,0.37453421486858446,  At Risk / Churned
17051.0,104,1,247.14000000000001,0.37422657947359533,  At Risk / Churned
15942.0,44,1,337.44,0.3742095067816047,  At Risk / Churned
15683.0,27,1,193.75,0.3741895755913903,  At Risk / Churned
12380.0,96,1,607.5500000000001,0.3741044422732119,  At Risk / Churned
17053.0,41,1,498.48,0.3738843163307914,  At Risk / Churned
14406.0,29,1,156.75,0.3738042397089799,  At Risk / Churned
17693.0,47,1,200.47,0.373511314211095,  At Risk / Churned
15903.0,138,2,641.6400000000001,0.37350518844277236,  At Risk / Churned
15901.0,65,1,110.49,0.3732874825814607,  At Risk / Churned
14862.0,59,1,304.09999999999997,0.3732753819003107,  At Risk / Churned
13813.0,45,1,385.14,0.37302289242305847,  At Risk / Churned
12886.0,130,1,775.0,0.3729685809423642,  At Risk / Churned
13474.0,146,1,229.59,0.37285245992587646,  At Risk / Churned
14195.0,112,2,1012.0,0.37253679496279046,  At Risk / Churned
18147.0,19,1,98.88,0.37225064014166787,  At Risk / Churned
16484.0,84,2,404.3,0.3718793879315564,  At Risk / Churned
12384.0,32,1,292.69,0.3717049353087246,  At Risk / Churned
17122.0,29,1,138.32,0.3716800124956936,  At Risk / Churned
17109.0,142,2,464.59000000000003,0.37158624108474547,  At Risk / Churned
15653.0,3,2,877.4399999999999,0.3715677273930145,  At Risk / Churned
13311.0,60,1,490.11,0.3714703674739471,  At Risk / Churned
14440.0,227,2,1185.71,0.37137874156163625,  At Risk / Churned
14114.0,184,2,386.53,0.37127838374822186,  At Risk / Churned
13745.0,72,1,300.04,0.3711175511351933,  At Risk / Churned
16866.0,51,3,207.73999999999998,0.37104785810186475,  At Risk / Churned
13151.0,206,1,1257.8700000000001,0.3708987794894291,  At Risk / Churned
12648.0,65,1,318.05,0.37089126024383756,  At Risk / Churned
16461.0,88,1,151.42,0.3706680963356927,  At Risk / Churned
14229.0,202,2,762.13,0.3706480380043371,  At Risk / Churned
13513.0,37,1,205.1,0.37042527635857525,  At Risk / Churned
14712.0,22,1,115.72,0.3702533412474331,  At Risk / Churned
15585.0,87,1,455.3,0.37023364704804806,  At Risk / Churned
15537.0,73,1,110.92,0.37020411526344477,  At Risk / Churned
14720.0,37,1,155.8,0.3699642154090136,  At Risk / Churned
17135.0,200,2,500.55,0.36980566251569785,  At Risk / Churned
